MARKER	PATH	SIZE_B	DATE	DECISION	REASON
ATO_ACTION_VERBS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/ATO_atomic/ATO_ACTION_VERBS.yaml	626	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ACTION_VERBS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_ACTION_VERBS.yaml	626	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ACTION_VERBS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_ACTION_VERBS.yaml	626	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ACTION_VERBS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/ATO_atomic/ATO_ACTION_VERBS.yaml	626	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ACTION_VERBS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4.1_DRIFT/ATO_ACTION_VERBS.yaml	0	2025-11-22	DISCARD_SMALLER	only 0% of best (626B)
ATO_ACTIVITY_VERB.yaml	LD3.4_ALL_Marker_5.1/ALL_Marker_5.1/ATO_atomic/ATO_ACTIVITY_VERB.yaml	1773	2025-11-22	KEEP_UNIQUE	only instance
ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	1889	2025-11-22	KEEP_BEST	best of 10 copies
ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	1889	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	1889	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	1889	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	1889	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	1889	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	1889	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	1889	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	1889	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_THERA/ATO/ATO_ADHD_DISORGANIZED_THOUGHTS.yaml	1889	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECTION_SHOW.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_AFFECTION_SHOW.yaml	1382	2025-11-22	KEEP_BEST	best of 8 copies
ATO_AFFECTION_SHOW.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_AFFECTION_SHOW.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECTION_SHOW.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_AFFECTION_SHOW.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECTION_SHOW.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_AFFECTION_SHOW.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECTION_SHOW.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_AFFECTION_SHOW.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECTION_SHOW.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_AFFECTION_SHOW.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECTION_SHOW.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_AFFECTION_SHOW.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECTION_SHOW.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_AFFECTION_SHOW.yaml	1382	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECT_FLAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_AFFECT_FLAT.yaml	2080	2025-11-22	KEEP_BEST	best of 8 copies
ATO_AFFECT_FLAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_AFFECT_FLAT.yaml	2080	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECT_FLAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_AFFECT_FLAT.yaml	2080	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECT_FLAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_AFFECT_FLAT.yaml	2080	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECT_FLAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_AFFECT_FLAT.yaml	2080	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECT_FLAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_AFFECT_FLAT.yaml	2080	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECT_FLAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_AFFECT_FLAT.yaml	2080	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFECT_FLAT.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_AFFECT_FLAT.yaml	2080	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AFFILIATION_PHRASE.yaml	LD3.4_ALL_Marker_5.1/ALL_Marker_5.1/ATO_atomic/ATO_AFFILIATION_PHRASE.yaml	1787	2025-11-22	KEEP_UNIQUE	only instance
ATO_AI_RIGHTS_FORDERUNG.yaml	LD3.4_ALL_Marker_5.1/spiral_persona/ATO/ATO_AI_RIGHTS_FORDERUNG.yaml	353	2025-11-22	REVIEW_MAYBE_OUTDATED	another copy is newer AND larger
ATO_AI_RIGHTS_FORDERUNG.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_AI_RIGHTS_FORDERUNG.yaml	1892	2025-11-22	REVIEW_BETTER_CANDIDATE	newer AND 1539B larger than current best
ATO_AI_RIGHTS_FORDERUNG.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_AI_RIGHTS_FORDERUNG.yaml	1892	2025-11-22	REVIEW_BETTER_CANDIDATE	newer AND 1539B larger than current best
ATO_AI_RIGHTS_FORDERUNG.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_AI_RIGHTS_FORDERUNG.yaml	353	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AI_RIGHTS_FORDERUNG.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_AI_RIGHTS_FORDERUNG.yaml	353	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AI_RIGHTS_FORDERUNG.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_AI_RIGHTS_FORDERUNG.yaml	353	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AI_RIGHTS_FORDERUNG.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_AI_RIGHTS_FORDERUNG.yaml	353	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AI_RIGHTS_FORDERUNG.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_AI_RIGHTS_FORDERUNG.yaml	353	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AI_RIGHTS_FORDERUNG.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_AI_RIGHTS_FORDERUNG.yaml	353	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AMBIGUITY_QUOTES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_AMBIGUITY_QUOTES.yaml	1524	2025-11-22	KEEP_BEST	best of 11 copies
ATO_AMBIGUITY_QUOTES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_AMBIGUITY_QUOTES.yaml	1524	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AMBIGUITY_QUOTES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_AMBIGUITY_QUOTES.yaml	535	2025-11-22	DISCARD_SMALLER	only 35% of best (1524B)
ATO_AMBIGUITY_QUOTES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_AMBIGUITY_QUOTES.yaml	535	2025-11-22	DISCARD_SMALLER	only 35% of best (1524B)
ATO_AMBIGUITY_QUOTES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_AMBIGUITY_QUOTES.yaml	535	2025-11-22	DISCARD_SMALLER	only 35% of best (1524B)
ATO_AMBIGUITY_QUOTES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_AMBIGUITY_QUOTES.yaml	535	2025-11-22	DISCARD_SMALLER	only 35% of best (1524B)
ATO_AMBIGUITY_QUOTES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_AMBIGUITY_QUOTES.yaml	535	2025-11-22	DISCARD_SMALLER	only 35% of best (1524B)
ATO_AMBIGUITY_QUOTES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/ATO_atomic/ATO_AMBIGUITY_QUOTES.yaml	535	2025-11-22	DISCARD_SMALLER	only 35% of best (1524B)
ATO_AMBIGUITY_QUOTES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_AMBIGUITY_QUOTES.yaml	535	2025-11-22	DISCARD_SMALLER	only 35% of best (1524B)
ATO_AMBIGUITY_QUOTES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/ATO_atomic/ATO_AMBIGUITY_QUOTES.yaml	535	2025-11-22	DISCARD_SMALLER	only 35% of best (1524B)
ATO_AMBIGUITY_QUOTES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_ARCHE/ATO_atomic/ATO_AMBIGUITY_QUOTES.yaml	535	2025-11-22	DISCARD_SMALLER	only 35% of best (1524B)
ATO_AMBIVALENZ.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_AMBIVALENZ.yaml	732	2025-11-22	KEEP_BEST	best of 11 copies
ATO_AMBIVALENZ.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_AMBIVALENZ.yaml	732	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AMBIVALENZ.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_AMBIVALENZ.yaml	732	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AMBIVALENZ.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_AMBIVALENZ.yaml	732	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AMBIVALENZ.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_AMBIVALENZ.yaml	732	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AMBIVALENZ.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_AMBIVALENZ.yaml	732	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AMBIVALENZ.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/ATO_atomic/ATO_AMBIVALENZ.yaml	732	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AMBIVALENZ.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_AMBIVALENZ.yaml	732	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AMBIVALENZ.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_AMBIVALENZ.yaml	732	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AMBIVALENZ.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/ATO_atomic/ATO_AMBIVALENZ.yaml	732	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_AMBIVALENZ.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4.1_DRIFT/ATO_AMBIVALENZ.yaml	0	2025-11-22	DISCARD_SMALLER	only 0% of best (732B)
ATO_ANCHORING_PHRASES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_ANCHORING_PHRASES.yaml	1940	2025-11-22	KEEP_BEST	best of 11 copies
ATO_ANCHORING_PHRASES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_ANCHORING_PHRASES.yaml	1940	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ANCHORING_PHRASES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_ANCHORING_PHRASES.yaml	538	2025-11-22	DISCARD_SMALLER	only 28% of best (1940B)
ATO_ANCHORING_PHRASES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_ANCHORING_PHRASES.yaml	538	2025-11-22	DISCARD_SMALLER	only 28% of best (1940B)
ATO_ANCHORING_PHRASES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_ANCHORING_PHRASES.yaml	538	2025-11-22	DISCARD_SMALLER	only 28% of best (1940B)
ATO_ANCHORING_PHRASES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_ANCHORING_PHRASES.yaml	538	2025-11-22	DISCARD_SMALLER	only 28% of best (1940B)
ATO_ANCHORING_PHRASES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_ANCHORING_PHRASES.yaml	538	2025-11-22	DISCARD_SMALLER	only 28% of best (1940B)
ATO_ANCHORING_PHRASES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/ATO_atomic/ATO_ANCHORING_PHRASES.yaml	538	2025-11-22	DISCARD_SMALLER	only 28% of best (1940B)
ATO_ANCHORING_PHRASES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_ANCHORING_PHRASES.yaml	538	2025-11-22	DISCARD_SMALLER	only 28% of best (1940B)
ATO_ANCHORING_PHRASES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/ATO_atomic/ATO_ANCHORING_PHRASES.yaml	538	2025-11-22	DISCARD_SMALLER	only 28% of best (1940B)
ATO_ANCHORING_PHRASES.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_BIAS/ATO_ANCHORING_PHRASES.yaml	1255	2025-11-22	DISCARD_REDUNDANT	65% of best, not newer
ATO_ANGER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_ANGER.yaml	1368	2025-11-22	KEEP_BEST	best of 11 copies
ATO_ANGER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_ANGER.yaml	1368	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ANGER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (2).json/Markers_canonical.json/ATO_ANGER.yaml	1368	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ANGER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical (3).json/Markers_canonical.json/ATO_ANGER.yaml	1368	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ANGER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_ANGER.yaml	1368	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ANGER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/Markers_original.yaml/ATO_ANGER.yaml	1368	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ANGER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Marker_LeanDeep3.5/ATO_ANGER.yaml	1368	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ANGER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/Markers_canonical.json/ATO_ANGER.yaml	1368	2025-11-22	DISCARD_IDENTICAL	same size as best (diff 0B)
ATO_ANGER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3.5_SSoTh/ATO_atomic/ATO_ANGER.yaml	1177	2025-11-22	DISCARD_REDUNDANT	86% of best, not newer
ATO_ANGER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/Marker_LD3 (2).5_SSoTh/Marker_LD3.5_SSoTh/ATO_atomic/ATO_ANGER.yaml	1177	2025-11-22	DISCARD_REDUNDANT	86% of best, not newer
ATO_ANGER.yaml	MAIN_LeanDeep3.5_ALL_Marker_6.0/MARKER_COLLECTION_LD3.5 Kopie/LD3.4_ARCHE/ATO_atomic/ATO_ANGER.yaml	1177	2025-11-22	DISCARD_REDUNDANT	86% of best, not newer
